STATUS | HOMO | PREDICTED | TARGET
WRONG | H | And I was here | AND WE ALSO HAD KINGS THAT HAD BEEN RETURNED FROM EXILE
WRONG | - | What's the answer? | HE WAS QUITE SHY AND RETIRING
WRONG | H | What's the matter? | HE WAS DIFFICULT TO GET TO KNOW
WRONG | H | I have a paper | IN A PROPER COMMERCIAL NATION
WRONG | H | I saw a ring on the ocean | WHO WAS SERVING IN THE HANOVERIAN ARMY
WRONG | H | Shawz Divers Banned Handz Band | SHE WAS DIVORCED BY HER HUSBAND AND HIS PUNISHMENT WAS TO LOCK HER UP IN A REMOTE GERMAN
WRONG | - | Saw Sand Bed | THAT SOUNDS PRETTY BAD
WRONG | H | bat door worse words | BUT THERE WAS WORSE
WRONG | H | This is a sentence. | THE COUPLE HAD A SON
WRONG | H | This is a test of the emergency broadcast system. | THE OCCASION WAS GATE CRASHED BY A FAVOURED COURTIER OF THE KING
WRONG | H | What dog heard | WHAT THE GUY HEARD WAS
WRONG | H | WILL FATE | I WILL FIGHT YOU
WRONG | - | I drive a Ford | A DREADFUL BREACH OF COURT ETIQUETTE
WRONG | - | I want to see a panda | THE PRINCE WAS PRETTY ANNOYED AT THIS AND HE SAID
WRONG | H | I have a nail | IN THE NATIONAL ARCHIVES
WRONG | H | Yarashiskal | YOU ARE A RASCAL
WRONG | H | This is a test of the emergency broadcast system. | THERE'S AN ACCOUNT OF MONEY PAID FOR A PITIFUL LITTLE SQUARE OF BLACK VELVET
WRONG | H | WILL FIND | I WILL FIND YOU
WRONG | - | Dimple shark | THE IMPLICATION WAS
WRONG | H | Ayl L Fand Yuletter Tguy Y Ahpis Aymand | I'LL FIND YOU LATER TO GIVE YOU A PIECE OF MY MIND
WRONG | - | Bake a cake | BECAUSE OF THE PRINCE'S THICK GERMAN ACCENT
WRONG | H | This word is very difficult. | THINGS WERE VERY DIFFERENT
WRONG | - | Well angel | AS WELL AS ANGLICANS
WRONG | H | Sartahaven | SORT OF ATTENTION TO DETAIL IN EVERY CORNER
WRONG | H | This is a test. | THIS FINANCIAL REVOLUTION WAS WELL UNDER WAY
WRONG | H | Paul tried to say something, but he couldn't. | OTHER PEOPLE TRY TO BUY THE SAME SHARES TO SELL OUT TO THEM
WRONG | H | bat dove swan pond hound hough | BUT THE AGE OF SWIFT AND POPE AND HOGARTH
WRONG | H | This is a test of the emergency broadcast system. | THERE'S ALL THIS STUFF ABOUT PEOPLE HAVING TO JUMP OVER HIGHER STICKS TO GET PREFERMENT
WRONG | - | What's the deal? | ONCE THEY'D ALL AGREED ON A POLICY
WRONG | H | I never want to walk again | HE NEVER REALLY WANTED TO LEAVE HANOVER
WRONG | H | I don't know him. | HE HAD NO CHARISMA
WRONG | H | Bats are gay. | BUT SOMETIMES IT'S THE QUIET ONES THAT YOU'VE GOT TO WATCH
WRONG | H | A thing sank | I THINK I'D SAY NOT SO MUCH LUCKY GEORGE
WRONG | H | Ballet | BUT LUCKY BRITAIN
WRONG | H | Famous | FOR MOST OCCASIONS IN LIFE
WRONG | H | What's the answer | WHICH I SUPPOSE
WRONG | H | I am a mad man | IN MODERN PARLANCE
WRONG | H | lay sink chik | IS LIKE SAYING THE CHEQUE'S IN THE POST
WRONG | H | Kamwickoutstintifur | COME BACK WITH QUOTES WITHIN 24 HOURS
WRONG | H | This is a man who wants to write a letter. | THERE WAS A MAN WHO WAS VERY POLITE
WRONG | H | Very important person and sand | VERY PROFESSIONAL AND SAID
WRONG | - | Send me a letter | SEND THE EMAIL OVER
WRONG | - | And then I went to the dentist. | AND IF THEY DON'T
WRONG | H | You are right, I am here to help you. | YOU ARE ENTITLED TO HOLD THEM RESPONSIBLE FOR ANY BREACH OF CONTRACT
WRONG | H | This is a test. | IT'S TIME TO CHASE UP FIRST NATIONAL COACHES
WRONG | H | HIMMISBIZIO | HE MUST BE BUSY
WRONG | H | This is a test. | IT'S THE PRINCIPAL
WRONG | - | What's the matter? | THEY WERE QUITE POLITE
WRONG | H | Aminator | I MEAN TO PUT IT IN WRITING IN A CONSIDERED LETTER WHICH
WRONG | H | What is the name of the book? | WHEN THE BUSINESS LOOK AT IT
WRONG | H | Dairy now what | THEY PROBABLY KNOW WHAT THEY'RE DOING
WRONG | H | MAY DEW WAS SPY LAD | MY DAY WAS SPOILED
WRONG | - | I want never to see you again | IT WAS NEVER ALL ABOUT COMPENSATION
WRONG | H | Dhatigatapalajhi | THEY GOT AN APOLOGY
WRONG | - | Banalyzer | A BUNCH OF FLOWERS
WRONG | H | What happened to the man who stole the money? | 150 COMPENSATION AND THEIR MONEY BACK
WRONG | H | I am tall and handsome. | A TIME LIMIT OF AN HOUR AND AN EXPERT TO HELP THEM
WRONG | H | A yard of zinc, a yard of zinc, a yard of zinc, a yard of zinc, a yard of zinc, a yard of zinc, a yard of zinc, a yard of zinc, a yard of zinc, a yard of zinc | I USED TO OWN A COUPLE OF CLOTHES SHOPS
WRONG | H | Aries is a great boy, but he's a jerk. | I RECENTLY GOT A BEAUTIFUL ART DECO MIRROR
WRONG | - | Let's rock the band | LET'S RECAP ON WHAT THE REDS BOUGHT
WRONG | H | Where is the danger? | WE'RE STANDING ON THE EDGE OF OUR BED HERE
WRONG | H | Lawnfartshank | LONGING FOR THE AUCTION RESULT
WRONG | - | What about now? | WHAT ABOUT THE GNOME
WRONG | - | MAY I FINE YOU | MINUS 15 ON THAT
WRONG | H | What is love? | WHICH IS LOVELY
WRONG | H | Hank | HAVING A CUP OF COFFEE ON MY TEA BREAK
WRONG | - | Morgan | MORGAN AND SAUNDERS
WRONG | H | bat for dough | BUT FOR THE VIEWERS AT HOME
WRONG | H | Let's find the king's son. | LET'S FIND OUT WHAT THE AUCTIONEER THINKS
WRONG | H | This is a test | THAT'S IT FOR THE REDS
WRONG | H | Let's find the king's son. | LET'S FIND OUT WHAT THE AUCTIONEER THINKS ABOUT PHIL'S LOT
WRONG | - | Greyhound allowed wolf | THE GRAZING IS ALL WITH LOCAL FARMERS
WRONG | H | A thing that's not there | I THINK THAT'S RIGHT
WRONG | - | This is a sentence. | THAT'S A GOOD QUESTION
WRONG | H | What's the weather today? | WE'RE WAITING TO SEE
WRONG | H | John said 'I want to see the donkey' | JULES HEADED TO SNOWDONIA
WRONG | H | What's wrong with the world today? | WHERE WELSH PONIES BRAVED THE ELEMENTS ALL YEAR ROUND AND WHERE HE GOT SLIGHTLY MORE THAN HE
WRONG | H | What ever you do, don't do that | WHATEVER THE WEATHER
WRONG | - | Thermally may I lay | THREE MILES AWAY
WRONG | H | Yes, Simon, tell me, what is the word for 'yellow'? | YOU SEEM TO BE LETTING YOURSELF GO DOWN THERE
WRONG | - | This is a test | IT'S THAT SWEET
WRONG | H | What is wrong with the world? | WHERE MATT WILL BE FINDING OUT WHY IT BECAME A POWERHOUSE FOR GROWING FRUIT AND VEG
WRONG | H | Sword | SO WE WOULD HAVE THE REASSURANCE OF A WARRANTY
WRONG | - | Jaws" "Avalon" "Jaws" "Avalon" "Avalon" "Avalon" "Avalon" "Avalon" "Avalon" "Avalon" "A | JUST OUTSIDE OF LIVERPOOL
WRONG | - | Nate is flying to Lak | NOW IT JUST FEELS LIKE
WRONG | H | And I hate spam. | AND NOT SPENT LOTS OF TIME AS A FAMILY
WRONG | H | And Vodka, What's the Problem, Where's the Wine, What's the Score, What's the Score, What's the Score, What's the Score, What's the Score, What's the Score, What's the Score, | AND VICTORIA WAS QUITE POORLY WHEN SHE WAS FIRST BORN
WRONG | H | What's the difference between a hammer and a doorstop? | WHICH SWIFT HAVE NOW EXTENDED TO COMPENSATE THEM FOR THEIR TROUBLE
WRONG | H | Sowfyoghet | SO IF YOU GET HOME
WRONG | H | What's your phone number? | WHICH IS OFTEN CONFUSED
WRONG | H | What is the difference between a carrot and a carrot? | WE EXPECTED THE CARAVAN TO BE FIT FOR ITS PURPOSE
WRONG | H | A thing king | I THINK IT WAS A CASE OF
WRONG | H | This is a cat. | THINGS ARE GETTING QUITE TENSE NOW
WRONG | H | She has a very lovely voice | SHE'S A VERY LOVELY LADY
WRONG | H | WILL ROLL NABOMB PUBLISHED AND SOLD | WE REALISE NOW ABOUT THESE PROBLEMS AND EVERYTHING ELSE
WRONG | H | Bath, Aol, Vairi, Apsent | BUT ALSO VERY UPSET
WRONG | H | You are welcome. | YOU'VE DONE YOURSELVES PROUD
WRONG | - | What doll hell ing? | WHAT THE HELL IS GOING ON
WRONG | - | I want to mail you | IT WAS MY FAULT
WRONG | H | May I have a word with you? | MY QUESTION TO HARVEYS WAS HOW CAN THAT BE WEAR AND TEAR
WRONG | H | Hear the roar of the lion | HARVEYS ARE A VERY
WRONG | H | This is a sample sentence. | THEY SHOULD HAVE A GOOD CUSTOMER SERVICE AND FOR SOME REASON
WRONG | H | Kookaygivesback | COULD YOU GIVE US A CALL BACK
WRONG | - | This is a test. | THAT ISN'T GOOD VIBES
WRONG | - | Kanishka and Iosh | COMPLAINTS AND ISSUES LIKE THAT
WRONG | H | May I borrow your car? | MAYBE IT'S JUST A BREAKDOWN IN COMMUNICATIONS
WRONG | H | Bath Zone Nat Allown | BETH IS NOT ALONE
WRONG | H | Bake a cake | BECAUSE THE DIRECTOR OF CUSTOMER SERVICES HIMSELF RICHARD POWELL HAS BEEN IN CONTACT WITH
WRONG | H | Baker's dozen | BECAUSE THERE ARE OTHER CUSTOMERS COMPLAINING ABOUT HARVEYS TAKING A BACK SEAT WHEN IT COMES TO
WRONG | H | Winston is a good friend | OBVIOUSLY WHEN IT TURNED UP
WRONG | H | This is not good | THAT'S NO GOOD TO ME
WRONG | - | I really like this song. | YOU'RE TELLING ME IT'S ALL WRONG AGAIN
WRONG | H | Dare to be different | THAT THEY'RE FIT FOR THE PURPOSE THEY'RE SUPPLIED FOR
WRONG | H | And the date was last night | AND THAT THEY SHOULD LAST A REASONABLE LENGTH OF TIME
WRONG | - | This is a phone number. | IF THAT'S POINTED OUT AT THE TIME THAT PERSON'S BUYING THEM
WRONG | H | Fathom the lake | FOR SOMETHING LIKE THIS TO HAVE GONE WRONG
WRONG | H | This is a test of the emergency broadcast system. | THIS NEEDS TO BE REPLACED OR EVEN A REFUND GIVEN
WRONG | H | Baked Alaska | BECAUSE I HAD TO LEAVE A MESSAGE
WRONG | H | I think that's enough. | IF YOU CAN'T GET THROUGH TO ME
WRONG | H | Let me tell you about Harry. | LET ME TELL YOU WHERE I AM WITH HARVEYS
WRONG | H | This is a test. | THEY DON'T WANT TO SPEAK TO ME MAN TO MAN
WRONG | - | What happened | WHAT HAPPENED IS
WRONG | - | What is happening? | WHAT'S HAPPENED IS
WRONG | H | I want to send a letter to the bank | WE STRONGLY BELIEVE THAT THE FINDINGS OF THE INSPECTIONS REQUESTED BY OURSELVES WERE CORRECT AND
WRONG | - | I have a friend who is a good writer. | AS A FURTHER GESTURE OF GOODWILL
WRONG | H | I feel like I'm ready | IF YOU FEEL YOU'RE RIGHT AND YOU'RE NOT GETTING ANYWHERE
WRONG | H | bat door hear for real | BUT THERE'S A LESSON THERE FOR ALL OF US
WRONG | - | What's the difference? | WITH ITS DEFECTS
WRONG | - | This is a sentence. | THAT SORT OF EARLY 20TH CENTURY
WRONG | H | Aunt Dined Thinging Kong | I DON'T THINK THEY SHOULD GO FOR ANYTHING LESS
WRONG | H | Aiming machine gun | I'M GOING TO BE ELTON JOHN
WRONG | - | I want to do something | IT WAS THE FAMILY
WRONG | H | Rataytin | RIGHT THROUGH TO ABOUT 1850
WRONG | H | bat aol deth iuz tewchin jh | BUT ALL THAT IS ABOUT TO CHANGE
WRONG | - | And then I heard the news about the new series | AND HE'S FROM THE NEIGHBOURING CHESHIRE FIRE SERVICES
WRONG | H | Hannah's birthday was August 21st. | HE'S BEEN ON HUNDREDS OF CALL OUTS WITH HIS DOG BRYN
OK    | H | very brave man and brave dog | VERY BRAVE MAN AND BRAVE DOG
WRONG | H | Sow your wheat, yoke your ox, bake your bread, and take your dough. | SO WHEN YOU CAME BACK TO THE UK
WRONG | H | Yes, I'd like to buy some chicken soup. | YOU SAID TO THE BOSS IN CHESHIRE
WRONG | H | Good luck, pond. | GOOD LUCK TO PAUL AND SIMBA
WRONG | H | This is a test of the emergency broadcast system. | THEY'RE WELL ON THEIR WAY TO BECOMING THE FIRST SEARCH AND RESCUE CANINE UNIT HERE IN THIS REGION
WRONG | - | This is a test | IT'S A CLASSIC OLD BUILDING
WRONG | H | Molar Lakhmottum | MORE LIKE A HAMLET OR SOMETHING OF THAT SCALE
WRONG | - | And Puffer Faller | AND A POWERFUL FAMILY
WRONG | H | But what did you do with the wallet? | BUT WHAT DO WE KNOW ABOUT THE REAL LIFE PERSON
WRONG | H | Simon went to the store now | WE SIMPLY DON'T KNOW
WRONG | H | Aydilak talks about the future of the world | I'D LIKE TO THINK THAT SHE WAS DIRECTLY RESPONSIBLE FOR THAT
WRONG | H | What now? I'm sorry. I'm not a robot. I'm a human. I'm a human. I'm a human. I'm a human. I'm a human. I'm a human. I'm a human. I | WE KNOW SHE GOT MARRIED TO EARL LEOFRIC IN 1035
WRONG | - | I can't tell you | THE CONNECTION WITH LADY GODIVA
WRONG | H | Sofraneris | SO FROM NURSERIES
WRONG | H | A thing is a thing | I THINK WE'RE HAVING TO STRIP DOWN
WRONG | H | I had a sad day | IF I SAID TO YOU
WRONG | H | What should I do with the ball? | WE SHOULD BE ABLE TO GET IT AWAY FOR YOU
WRONG | H | bat yawn fand dhand thong z | BUT YOU CAN FIND THESE THINGS
WRONG | H | Aid the disabled | I DID SEE THE RECEIPT LAST WEEK
WRONG | - | And what is the value of the variable? | AND WHAT ABOUT VALUE
WRONG | H | Hello, world! | HAVE YOU THOUGHT ABOUT VALUE
WRONG | H | Sow away with your wand and your ring and your dragon. | SO I WOULD SUGGEST PUTTING A RESERVE OF 100 ON THESE
WRONG | H | Alligator | I ALWAYS LOVE TO SEE A BIT OF SILVER
WRONG | H | This is a test. | IT'S NOT A BIG JOB TO HAVE IT DONE
WRONG | H | This is a sentence. | IT'S NOT AN EXACT SCIENCE
WRONG | H | What is the weather? | WE'VE GOT A PLACE WHERE THERE ARE LOTS AND LOTS OF UNIQUE ANIMALS ALL LIVING TOGETHER
WRONG | H | Nathan Fawneil | NOT FOUND ANYWHERE ELSE IN THE WORLD
WRONG | H | And then he was bitten by a bat | AND THEY HAVE BEEN WIPED OUT BY A STRANGE
WRONG | H | This is a roll of film. | THAT'S REALLY HOW YOU SEE THEM
WRONG | H | This is a word with a long vowel. | THEY'RE WINNING AND WE'RE LOSING AND WE'VE GOT TO TURN THAT AROUND
WRONG | H | What is the name of the game? | WHEN WE THINK OF PEOPLE
WRONG | H | I want to fart | IF YOU WORK FROM THE TOP END
WRONG | - | Well, I'm sorry, but I'm not a fan of your music. | THE WORLD'S MOST VENOMOUS ANIMAL AND
WRONG | H | Tell me a story | TO CELEBRATE THAT
WRONG | H | I don't know | ON THE NEXT LEG
WRONG | H | Alyson Leland Bitterly Atoned Sobs Astonishingly | I'LL BE TRAVELLING DOWN AUSTRALIA'S BUSTLING AND BEAUTIFUL EAST COAST
WRONG | H | The word is sand | TOWARDS THE BRIGHT LIGHTS OF SYDNEY
WRONG | H | Jasmine | ARE JUST BEGINNING TO PLAY BALL
WRONG | H | Nipple Satchel Ashchenjy | NEW PEOPLE MAKE SUCH A CHANGE
WRONG | - | What about the sale of the balloon? | WHAT ABOUT CYRIL CONNOLLY
WRONG | H | Hello, Shannon, what's your name? | HE'S AN ELECTRICIAN WITH THE BALLET
WRONG | H | What did you do? | WHAT DID YOU DO IN MOSCOW
WRONG | H | Now way is hard | I KNOW WHY I DESERVE HIM
WRONG | H | Pardon me, I'm a foreigner | PARDON ME FOR SAYING SO
WRONG | H | This is a test of the emergency broadcast system. | DOESN'T EFFECT ME
WRONG | H | Fork Anchor Shark | FOR CASH NATURALLY
WRONG | H | And we're back | AND WE WERE ABOUT TO LEAVE TO GO BACK TO THE HOTEL
WRONG | H | Where are you mother? | WHEN RIDING A MOTORBIKE
WRONG | H | Simon Dimer Famer | SEEN THE IMPACT ON THEIR FAMILIES
WRONG | H | A very simple name | I'VE SEEN THEM DECAPITATED
WRONG | H | I had a dream | I'VE HAD TO GO TO THEIR FAMILIES
WRONG | H | Which song is sung | WHICH IS SO ANNOYING
WRONG | H | Don't forget to say 'hello' to Ann Hall. | DON'T ADVERTISE THE FACT THAT YOU'RE ON HOLIDAY ON SOCIAL MEDIA WHICH MAY TAG YOU AT YOUR HOME
WRONG | H | sit down and do your homework | IS IT NEXT DOOR TO THE DRAINPIPE
WRONG | H | Akinand | I KIND OF THOUGHT
WRONG | H | What is the weather today? | WHEN HE WAS DISTURBED
WRONG | H | And I want to see you | AND SHE WANTS TO STAY IN THAT HOUSE
WRONG | - | Satan's nation | ON THAT OCCASION
WRONG | H | I want to write a letter | IF YOU WANT TO CREATE AN AREA OF WILD FLOWERS
WRONG | H | Virus Smolz | VERY SMALL ONES
WRONG | H | And Sam Plant's World Day | AND SOME PLANTS WILL DIE
WRONG | - | Don't annoy the owl | DON'T PAVE THEM ALL OVER
WRONG | H | This is a sample sentence. | THIS INTRINSIC PART OF OUR HOMES' DESIGN HAS FALLEN OUT OF FAVOUR AND SIMPLY BECOME A NO
WRONG | H | batman | BUT I'M DETERMINED TO SHOW YOU WHY IT'S TIME TO REKINDLE YOUR LOVE OF WHAT'S RIGHT OUTSIDE
WRONG | H | This is a test | IT'S NOT GOOD FOR YOUR HEALTH
WRONG | H | This is a sentence. | IT'S NOT GOOD FOR YOUR WELLBEING
WRONG | H | This is a test. | THERE IS INCREASED USE OF CARS
WRONG | - | thing kang agen | THEN THINK AGAIN
WRONG | H | Dhizaloweyah | THERE IS ALWAYS A WAY
WRONG | H | Sow it now | SO IT WILL GREEN UP IN NO TIME
WRONG | H | Yes, I want to see the car | YOU CAN SEE WHERE THE CAR TRACKS GO
WRONG | - | Don't annoy the owl | DON'T PAVE THEM ALL OVER
WRONG | H | Dollars are lost in the ocean | THEY ALMOST CERTAINLY ARE
WRONG | H | A lot of people are really interested in this. | ALTHOUGH IT'S VERY EARLY DAYS FOR THIS
WRONG | H | What robot took the kangaroo | WHICH ROB WAS TALKING ABOUT
WRONG | H | I have a plan to kill you. | IF YOU PUT THE PLANTS VERY CLOSE TO THE SOURCE OF THE POLLUTION
WRONG | - | Baker's Hell | BECAUSE NEIGHBOURS HELP EACH OTHER
WRONG | H | And I heard a voice in the midst of the throne saying, 'It is done.' | AND THEY HELP EACH OTHER IN ALL SORTS OF WAYS
WRONG | H | dog hammer back | THEY GIVE MORE BACK
WRONG | H | I want to talk to you | I JUST DON'T THINK PEOPLE WOULD KNOW ONE ANOTHER LIKE THEY DO
WRONG | H | May I think of you? | YOU MIGHT THINK
WRONG | H | Aunt got a lot of flowers | I HAVEN'T GOT TIME FOR ALL OF THAT
WRONG | H | This is a very funny story. | THIS IS ONE OF MY FAVOURITES
WRONG | H | Don't have a ball attack | THE NATURAL WORLD STILL HAS THE ABILITY TO SURPRISE US
WRONG | - | What did he say? | WITH THE HELP OF SCIENTISTS
WRONG | H | And then sink into a slumber | AND THEY COULDN'T SLEEP IN IT
WRONG | H | And so we know what | AND SO THEY WERE QUITE UPSET WITH ALL THIS NOISE
WRONG | H | And what is done is done is done is done is done is done is done is done is done is done is done is done is done is done is done is done is done is done is done is done is done is done is done is | AND THEY WANTED SOMETHING DONE ABOUT IT
WRONG | H | I want to make a phone call | IS IT POSSIBLE THAT A FISH COULD MAKE SO MUCH NOISE IT WOULD KEEP PEOPLE AWAKE
WRONG | H | What are you doing? | WHAT ARE YOU TALKING ABOUT
WRONG | H | Don't sow your words | THE HOUSEBOAT OWNERS ARE COMPLAINING
WRONG | - | This is a sample sentence. | IT'S A MIDSHIPMAN
WRONG | - | Demonik | THEY MAKE A NOISE
WRONG | - | This is a call for help | IT'S ALSO CALLED A HUMMING FISH
WRONG | - | Zeroshizaveshlivesfleshlingearnt | 000 SPECIES OF FISH LIVING ON EARTH
WRONG | H | This is a sentence. | THAT CAN BE HEARD FROM A SIGNIFICANT DISTANCE
WRONG | H | This is a shark. | IT HUMS TO ATTRACT A MATE BUT IT ALSO EMITS A SHARP GRUNT TO DISCOURAGE
WRONG | H | What is the weather? | WHICH IS WHERE THE MALES AND FEMALES LOOK DIFFERENT
WRONG | H | Falling | FOR A LONG TIME
WRONG | H | And then what happened was... | AND IF THEY DON'T FIND ONE WITHIN A FEW WEEKS
WRONG | - | Dawned | THE EYES WENT SOFT
WRONG | - | This is a sentence. | THAT'S REALLY QUITE SIGNIFICANT
WRONG | H | And when you're lonely, you can always go home to your mother | AND WHEN YOU LOOK AT THAT MORE DEEPLY
WRONG | H | I love land and I hate land | YOU'LL FIND THAT THE SURVIVAL DRIVE THAT IS A PART OF EACH OF THOSE ANIMALS' SURVIVAL DRIVE
WRONG | H | May I have a beer? | THEY MIGHT HAVE BEARS IN HOT TUBS
WRONG | H | I win | SO EVEN WHEN THEY TURN INTO TADPOLES
WRONG | H | And then I heard the machine | AND THIS MEANS THERE IS A MUCH HIGHER CHANCE OF SURVIVAL
WRONG | H | This is a hard word. | THEY DON'T ACTUALLY DO US ANY HARM
WRONG | - | This is a test of the emergency broadcast system. | IT'S THE PARASITE THAT THEY TRANSPORT AROUND THAT CAUSES THAT CHAGAS DISEASE
WRONG | H | Aim for the moon. If you miss, you may hit it. | OR MAYBE IT WAS ANOTHER WORM
WRONG | H | What words are in the string? | WHAT WE THINK OF AS WEIRD NOW MIGHT BE A LOT WEIRDER IN THE FUTURE
WRONG | H | What a lovely day | WHAT ALL OF THE STORIES IN THIS PROGRAMME SEEM TO ILLUSTRATE IS THAT A BIT OF UNDERSTANDING AND
WRONG | H | I want to know what you want to know and know what you know and know you know. | IF WE CAN IMPLEMENT A BIT OF LOVE AND RESPECT TOWARDS ALL OF NATURE'S WONDERS
WRONG | H | This is a test of the emergency broadcast system. | THERE'S ABSOLUTELY NO DOUBT THAT THE WORLD WOULD BE A RICHER PLACE
WRONG | - | Well I'd like to say | THE WORLD IS ALWAYS GETTING SMALLER
WRONG | H | Sow a zone, willow, and a moron, and a moron, and a moron, and a moron, and a moron, and a moron, and a moron, and a moron, and | SO AS WE WELCOME MORE AND MORE OF THESE BIZARRE CREATURES INTO OUR OWN BACKYARDS
WRONG | - | And Pot Dander | AND THEN PUT THE ADDRESS
WRONG | - | Sheepyard garden | SHAPE UP YOUR GARDEN AND JOIN ME
WRONG | - | sitkamfradhagriktopaz | IT COMES FROM THE GREEK TOPOS
WRONG | H | Way is a way is a way is a way is a way is a way is a way is a way is a way is a way is a way is a way is a way is a way is a way is a way is a way | WHY IS IT STILL RELEVANT TODAY
WRONG | H | Wayshud Wibyant IPenting | WHY SHOULD WE BE PLANTING IT
WRONG | - | Don't annoy the alligators | DON'T OVER ANALYSE IT
